Player ID,Player,Pos,Squad,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK
02c15616,Marcos Llorente,"MF,FW",es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
e9fda01d,Danny Loader,"FW,MF",pt Porto,0.0,0.0,0.0,0.0,0.0
e1cbb531,Stanislav Lobotka,MF,it Napoli,0.0,0.0,0.0,0.0,0.0
a69e4806,Hirving Lozano,FW,it Napoli,0.19,0.19,0.39,0.19,0.39
5eae500a,Romelu Lukaku,FW,it Inter,1.46,0.49,1.95,0.97,1.46
3061e1ec,Andriy Lunin,GK,es Real Madrid,0.0,0.0,0.0,0.0,0.0
892d5bb1,Riyad Mahrez,"FW,MF",eng Manchester City,0.53,0.36,0.89,0.36,0.71
116c35df,Donyell Malen,"FW,MF",de Dortmund,0.0,0.0,0.0,0.0,0.0
c20bdcd7,Reinildo Mandava,DF,es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
c691bfe2,Sadio Mané,FW,de Bayern Munich,0.49,0.16,0.65,0.49,0.65
7a20d90a,Iván Marcano,DF,pt Porto,0.0,0.0,0.0,0.0,0.0
f0da930c,José María Giménez,DF,es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
5c4dc0ff,Mariano,FW,es Real Madrid,0.0,0.0,0.0,0.0,0.0
82a39b66,João Mário Lopes,DF,pt Porto,0.0,0.0,0.0,0.0,0.0
d5f2f82b,Marquinhos,DF,fr Paris S-G,0.0,0.0,0.0,0.0,0.0
f7036e1c,Lautaro Martínez,FW,it Inter,0.27,0.27,0.54,0.27,0.54
f3945e07,Toni Martínez,FW,pt Porto,0.0,0.0,0.0,0.0,0.0
0e6bc38c,Eric Maxim Choupo-Moting,FW,de Bayern Munich,0.83,0.0,0.83,0.83,0.83
b74277a0,Noussair Mazraoui,DF,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
42fd9c7f,Kylian Mbappé,FW,fr Paris S-G,0.97,0.41,1.38,0.83,1.24
8f696594,Memphis,FW,es Barcelona,0.0,0.0,0.0,0.0,0.0
f20e4cc9,Nuno Mendes,"DF,MF",fr Paris S-G,0.21,0.0,0.21,0.21,0.21
3cefcaef,Ferland Mendy,DF,es Real Madrid,0.0,0.0,0.0,0.0,0.0
9413b19f,Alex Meret,GK,it Napoli,0.0,0.0,0.0,0.0,0.0
d70ce98e,Lionel Messi,"FW,MF",fr Paris S-G,0.59,0.59,1.17,0.59,1.17
e162b013,Thomas Meunier,DF,de Dortmund,0.0,0.26,0.26,0.0,0.26
b56dd813,Alexander Meyer,GK,de Dortmund,0.0,0.0,0.0,0.0,0.0
2784f898,Éder Militão,DF,es Real Madrid,0.12,0.0,0.12,0.12,0.12
e0f8151c,Kim Min-jae,DF,it Napoli,0.0,0.0,0.0,0.0,0.0
dd0daf32,Henrikh Mkhitaryan,MF,it Inter,0.2,0.0,0.2,0.2,0.2
34e4343c,Anthony Modeste,FW,de Dortmund,0.0,0.0,0.0,0.0,0.0
6025fab1,Luka Modrić,MF,es Real Madrid,0.24,0.12,0.36,0.12,0.24
23610943,Nahuel Molina,"DF,MF",es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
129af0db,Álvaro Morata,FW,es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
6ce43701,Youssoufa Moukoko,"FW,MF",de Dortmund,0.0,0.74,0.74,0.0,0.74
dbfbdf06,Paul Mukairu,FW,dk FC Copenhagen,0.0,0.0,0.0,0.0,0.0
ac73ec79,Nordi Mukiele,"DF,MF",fr Paris S-G,0.0,0.0,0.0,0.0,0.0
3c6089ab,Thomas Müller,"MF,FW",de Bayern Munich,0.25,0.25,0.49,0.25,0.49
2c0558b8,Jamal Musiala,"MF,FW",de Bayern Munich,0.0,0.34,0.34,0.0,0.34
2946f9a1,Nacho,DF,es Real Madrid,0.0,0.0,0.0,0.0,0.0
5cdddffa,Tanguy Ndombele,MF,it Napoli,0.24,0.24,0.48,0.24,0.48
8778c910,Manuel Neuer,GK,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
69384e5d,Neymar,"MF,FW",fr Paris S-G,0.33,0.33,0.67,0.33,0.67
c14bc029,Saúl Ñíguez,"MF,DF",es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
7c56da38,Christopher Nkunku,"MF,FW",de RB Leipzig,0.48,0.16,0.64,0.48,0.64
5458f670,Hugo Novoa,MF,de RB Leipzig,0.0,0.0,0.0,0.0,0.0
ee8508c0,Jan Oblak,GK,es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
41c12f75,Mathías Olivera,DF,it Napoli,0.0,0.35,0.35,0.0,0.35
