Player ID,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Player Link
f4290206,21,Marcos Alonso,es ESP,DF,es Barcelona,31,1990,4.5,1,3,1,33.3,0.67,0.22,0.33,1.00,13.3,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches,https://fbref.com/en/players/f4290206/Marcos-Alonso
8ce30c57,22,Éder Álvarez Balanta,co COL,"MF,FW",be Club Brugge,29,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta
8b3ab7ad,23,Edson Álvarez,mx MEX,MF,nl Ajax,24,1997,5.9,1,10,2,20.0,1.69,0.34,0.10,0.50,13.1,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches,https://fbref.com/en/players/8b3ab7ad/Edson-Alvarez
15ab5a2b,24,Julián Álvarez,ar ARG,FW,eng Manchester City,22,2000,5.3,3,14,6,42.9,2.66,1.14,0.21,0.50,13.7,0,0,0,2.4,2.4,0.17,+0.6,+0.6,Matches,https://fbref.com/en/players/15ab5a2b/Julian-Alvarez
555d5edd,25,Nadiem Amiri,de GER,"MF,FW",de Leverkusen,25,1996,1.4,0,3,0,0.0,2.20,0.00,0.00,,25.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
e0b113a7,26,Robert Andrich,de GER,MF,de Leverkusen,27,1994,4.5,1,5,1,20.0,1.11,0.22,0.20,1.00,22.6,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches,https://fbref.com/en/players/e0b113a7/Robert-Andrich
df525574,27,Peter Ankersen,dk DEN,DF,dk FC Copenhagen,31,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/df525574/Peter-Ankersen
a2ea941d,28,Ofri Arad,il ISR,"DF,MF",il Maccabi Haifa,23,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/a2ea941d/Ofri-Arad
56413b1f,29,Charles Aránguiz,cl CHI,MF,de Leverkusen,33,1989,2.4,0,1,0,0.0,0.42,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
353eb529,30,Henrique Araújo,pt POR,FW,pt Benfica,20,2002,0.1,1,1,1,100.0,10.00,10.00,1.00,1.00,7.4,0,0,0,0.2,0.2,0.23,+0.8,+0.8,Matches,https://fbref.com/en/players/353eb529/Henrique-Araujo
2bef2bca,31,Ronald Araújo,uy URU,DF,es Barcelona,23,1999,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/2bef2bca/Ronald-Araujo
b1313ec4,32,Scott Arfield,ca CAN,MF,sct Rangers,33,1988,3.0,1,5,3,60.0,1.69,1.01,0.20,0.33,18.1,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches,https://fbref.com/en/players/b1313ec4/Scott-Arfield
e2ae54db,33,Hákon Arnar Haraldsson,is ISL,FW,dk FC Copenhagen,19,2003,3.3,1,8,4,50.0,2.42,1.21,0.13,0.25,21.0,1,0,0,1.0,1.0,0.12,0.0,0.0,Matches,https://fbref.com/en/players/e2ae54db/Hakon-Arnar-Haraldsson
28d596a0,34,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,27,1994,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
184ad240,35,Arthur,br BRA,"MF,FW",pt Sporting CP,24,1998,1.2,2,2,2,100.0,1.62,1.62,1.00,1.00,7.9,0,0,0,0.3,0.3,0.13,+1.7,+1.7,Matches,https://fbref.com/en/players/184ad240/Arthur
45af8a54,36,Marco Asensio,es ESP,"FW,MF",es Real Madrid,26,1996,3.6,3,12,5,41.7,3.33,1.39,0.25,0.60,18.8,0,0,0,0.9,0.9,0.08,+2.1,+2.1,Matches,https://fbref.com/en/players/45af8a54/Marco-Asensio
0fdcef0e,37,Kristjan Asllani,al ALB,MF,it Inter,20,2002,1.4,0,1,1,100.0,0.70,0.70,0.00,0.00,7.4,0,0,0,0.7,0.7,0.74,-0.7,-0.7,Matches,https://fbref.com/en/players/0fdcef0e/Kristjan-Asllani
92fffd91,38,Omer Atzili,il ISR,"FW,MF",il Maccabi Haifa,29,1993,3.4,2,14,7,50.0,4.09,2.05,0.14,0.29,21.4,1,0,0,0.7,0.7,0.05,+1.3,+1.3,Matches,https://fbref.com/en/players/92fffd91/Omer-Atzili
d5dd5f1f,39,Pierre-Emerick Aubameyang,ga GAB,FW,eng Chelsea,33,1989,4.5,2,15,8,53.3,3.35,1.79,0.13,0.25,11.7,0,0,0,2.3,2.3,0.15,-0.3,-0.3,Matches,https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang
32feb0cf,40,Lynnt Audoor,be BEL,MF,be Club Brugge,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/32feb0cf/Lynnt-Audoor
f0677ed7,41,Fredrik Aursnes,no NOR,"FW,MF",pt Benfica,26,1995,6.9,1,6,1,16.7,0.87,0.15,0.17,1.00,15.1,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches,https://fbref.com/en/players/f0677ed7/Fredrik-Aursnes
10549b49,42,Sardar Azmoun,ir IRN,FW,de Leverkusen,27,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/10549b49/Sardar-Azmoun
53cad200,43,César Azpilicueta,es ESP,DF,eng Chelsea,32,1989,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/53cad200/Cesar-Azpilicueta
ca002b1a,44,Youri Baas,nl NED,DF,nl Ajax,19,2003,0.5,0,1,0,0.0,2.05,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,https://fbref.com/en/players/ca002b1a/Youri-Baas
78f21137,45,Alexander Bah,dk DEN,DF,pt Benfica,24,1997,7.3,0,2,0,0.0,0.28,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/78f21137/Alexander-Bah
a1232f4e,46,Eric Bailly,ci CIV,DF,fr Marseille,28,1994,3.4,0,1,0,0.0,0.30,0.00,0.00,,22.5,0,0,0,0.0,0.0,0.00,0.0,0.0,Matches,https://fbref.com/en/players/a1232f4e/Eric-Bailly
32e8417f,47,Stefan Bajcetic,es ESP,MF,eng Liverpool,17,2004,1.2,0,2,1,50.0,1.65,0.83,0.00,0.00,33.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/32e8417f/Stefan-Bajcetic
a8567629,48,Mitchel Bakker,nl NED,"MF,DF",de Leverkusen,22,2000,3.8,0,6,1,16.7,1.60,0.27,0.00,0.00,19.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,https://fbref.com/en/players/a8567629/Mitchel-Bakker
5ccc9672,49,Alejandro Balde,es ESP,DF,es Barcelona,18,2003,1.9,0,1,0,0.0,0.53,0.00,0.00,,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,https://fbref.com/en/players/5ccc9672/Alejandro-Balde
7c3ed041,50,Leonardo Balerdi,ar ARG,DF,fr Marseille,23,1999,5.5,1,3,1,33.3,0.55,0.18,0.33,1.00,8.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
f449640d,51,Fodé Ballo-Touré,sn SEN,"DF,MF",it Milan,25,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/f449640d/Fode-Ballo-Toure
6f1d7aa8,52,Tommaso Barbieri,it ITA,MF,it Juventus,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/6f1d7aa8/Tommaso-Barbieri
88ce7ddc,53,Roony Bardghji,se SWE,FW,dk FC Copenhagen,16,2005,1.1,0,3,1,33.3,2.76,0.92,0.00,0.00,14.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,https://fbref.com/en/players/88ce7ddc/Roony-Bardghji
6928979a,54,Nicolò Barella,it ITA,MF,it Inter,25,1997,11.0,3,20,5,25.0,1.82,0.45,0.15,0.60,22.4,0,0,0,1.4,1.4,0.07,+1.6,+1.6,Matches,https://fbref.com/en/players/6928979a/Nicolo-Barella
712dd708,55,Borna Barišić,hr CRO,DF,sct Rangers,29,1992,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/712dd708/Borna-Barisic
6caffe81,56,Enzo Barrenechea,ar ARG,DF,it Juventus,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/6caffe81/Enzo-Barrenechea
45736cec,57,Pablo Barrios,es ESP,MF,es Atlético Madrid,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/45736cec/Pablo-Barrios
a36524bf,58,Calvin Bassey,ng NGA,DF,nl Ajax,22,1999,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/a36524bf/Calvin-Bassey
29b7b767,59,Fortune Bassey,ng NGA,FW,cz Viktoria Plzeň,23,1998,1.5,0,4,2,50.0,2.69,1.34,0.00,0.00,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,https://fbref.com/en/players/29b7b767/Fortune-Bassey
75b86fb3,60,Alessandro Bastoni,it ITA,DF,it Inter,23,1999,10.9,0,4,1,25.0,0.37,0.09,0.00,0.00,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni
37d39918,61,Dylan Batubinsika,cd COD,DF,il Maccabi Haifa,26,1996,5.0,0,2,0,0.0,0.40,0.00,0.00,,8.1,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches,https://fbref.com/en/players/37d39918/Dylan-Batubinsika
d1eda5f0,62,Martin Baturina,hr CRO,MF,hr Dinamo Zagreb,19,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/d1eda5f0/Martin-Baturina
e3756e72,63,Raoul Bellanova,it ITA,"DF,MF",it Inter,22,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/e3756e72/Raoul-Bellanova
f874dd44,64,Héctor Bellerín,es ESP,DF,es Barcelona,27,1995,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,19.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,https://fbref.com/en/players/f874dd44/Hector-Bellerin
57d88cf9,65,Jude Bellingham,eng ENG,MF,de Dortmund,19,2003,7.0,4,11,4,36.4,1.57,0.57,0.36,1.00,14.6,0,0,0,1.3,1.3,0.12,+2.7,+2.7,Matches,https://fbref.com/en/players/57d88cf9/Jude-Bellingham
db092d3b,66,Ismaël Bennacer,dz ALG,MF,it Milan,24,1997,6.5,1,7,3,42.9,1.08,0.46,0.14,0.33,23.6,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches,https://fbref.com/en/players/db092d3b/Ismael-Bennacer
3b8674e6,67,Rodrigo Bentancur,uy URU,"MF,FW",eng Tottenham,25,1997,5.6,1,5,1,20.0,0.89,0.18,0.20,1.00,20.8,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches,https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur
70d74ece,68,Karim Benzema,fr FRA,FW,es Real Madrid,34,1987,8.3,4,35,18,51.4,4.23,2.18,0.11,0.22,14.7,0,0,0,5.1,5.1,0.15,-1.1,-1.1,Matches,https://fbref.com/en/players/70d74ece/Karim-Benzema
713c144a,69,Steven Berghuis,nl NED,"MF,FW",nl Ajax,30,1991,5.1,2,13,3,23.1,2.53,0.58,0.15,0.67,24.2,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches,https://fbref.com/en/players/713c144a/Steven-Berghuis
a29b1131,70,Steven Bergwijn,nl NED,FW,nl Ajax,24,1997,5.8,2,9,4,44.4,1.56,0.69,0.11,0.25,21.8,0,1,1,1.8,1.0,0.11,+0.2,0.0,Matches,https://fbref.com/en/players/a29b1131/Steven-Bergwijn
67b09a18,71,Alexandro Bernabei,ar ARG,FW,sct Celtic,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/67b09a18/Alexandro-Bernabei
17370b95,72,Bernardo,br BRA,DF,at RB Salzburg,27,1995,3.0,0,2,0,0.0,0.66,0.00,0.00,,7.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches,https://fbref.com/en/players/17370b95/Bernardo
433dc9a2,73,Juan Bernat,es ESP,DF,fr Paris S-G,29,1993,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/433dc9a2/Juan-Bernat
505486d6,74,Victor Bernth Kristiansen,dk DEN,"DF,MF",dk FC Copenhagen,19,2002,5.4,0,2,0,0.0,0.37,0.00,0.00,,19.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,https://fbref.com/en/players/505486d6/Victor-Bernth-Kristiansen
d00fd50a,75,Modou Biramé Ndiaye,sn SEN,MF,cz Viktoria Plzeň,25,1996,2.0,0,3,1,33.3,1.48,0.49,0.00,0.00,26.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/d00fd50a/Modou-Birame-Ndiaye
6c203af0,76,Yves Bissouma,ml MLI,MF,eng Tottenham,25,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/6c203af0/Yves-Bissouma
663e080e,77,Janis Blaswich,de GER,GK,de RB Leipzig,31,1991,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/663e080e/Janis-Blaswich
691bef82,78,Daley Blind,nl NED,DF,nl Ajax,32,1990,4.5,0,3,0,0.0,0.66,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,https://fbref.com/en/players/691bef82/Daley-Blind
73b9fa8a,79,Petar Bočkaj,hr CRO,"DF,FW",hr Dinamo Zagreb,26,1996,0.4,0,3,1,33.3,6.92,2.31,0.00,0.00,20.7,1,0,0,0.3,0.3,0.12,-0.3,-0.3,Matches,https://fbref.com/en/players/73b9fa8a/Petar-Bockaj
08fe932d,80,Nicolai Boilesen,dk DEN,DF,dk FC Copenhagen,30,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/08fe932d/Nicolai-Boilesen
7713c72a,81,Valerii Bondar,ua UKR,DF,ua Shakhtar,23,1999,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,9.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,https://fbref.com/en/players/7713c72a/Valerii-Bondar
415568b5,82,Artem Bondarenko,ua UKR,MF,ua Shakhtar,21,2000,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/415568b5/Artem-Bondarenko
52ec54d0,83,Leonardo Bonucci,it ITA,DF,it Juventus,35,1987,4.9,1,2,1,50.0,0.41,0.20,0.50,1.00,16.3,0,0,0,0.8,0.8,0.39,+0.2,+0.2,Matches,https://fbref.com/en/players/52ec54d0/Leonardo-Bonucci
4d1c4a5d,84,Gonçalo Borges,pt POR,"MF,FW",pt Porto,21,2001,0.4,0,1,0,0.0,2.31,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges
c68da769,85,Rafael Borré,co COL,FW,de Eint Frankfurt,26,1995,2.5,0,6,2,33.3,2.37,0.79,0.00,0.00,16.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches,https://fbref.com/en/players/c68da769/Rafael-Borre
f6798fc3,86,Yassine Bounou,ma MAR,GK,es Sevilla,31,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
7c473e12,87,Dedryck Boyata,be BEL,DF,be Club Brugge,31,1990,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/7c473e12/Dedryck-Boyata
a167537f,88,Julian Brandt,de GER,"MF,FW",de Dortmund,26,1996,5.3,1,12,3,25.0,2.27,0.57,0.08,0.33,19.0,1,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches,https://fbref.com/en/players/a167537f/Julian-Brandt
5fd5ed86,89,Gleison Bremer,br BRA,DF,it Juventus,25,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,18.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches,https://fbref.com/en/players/5fd5ed86/Gleison-Bremer
4c184730,90,Brian Brobbey,nl NED,FW,nl Ajax,20,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/4c184730/Brian-Brobbey
97220da2,91,Armando Broja,al ALB,FW,eng Chelsea,20,2001,1.3,0,1,0,0.0,0.78,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,https://fbref.com/en/players/97220da2/Armando-Broja
33b8d077,92,Marcelo Brozović,hr CRO,MF,it Inter,29,1992,6.1,0,4,0,0.0,0.66,0.00,0.00,,24.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,https://fbref.com/en/players/33b8d077/Marcelo-Brozovic
3235182a,93,Pavel Bucha,cz CZE,MF,cz Viktoria Plzeň,24,1998,4.0,0,3,0,0.0,0.74,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,https://fbref.com/en/players/3235182a/Pavel-Bucha
3aca6420,94,Tajon Buchanan,ca CAN,"DF,MF",be Club Brugge,23,1999,5.8,0,8,1,12.5,1.38,0.17,0.00,0.00,20.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,https://fbref.com/en/players/3aca6420/Tajon-Buchanan
eaeefc50,95,Marko Bulat,hr CRO,MF,hr Dinamo Zagreb,20,2001,0.3,0,1,0,0.0,3.10,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/eaeefc50/Marko-Bulat
5ab0ea87,96,Sergio Busquets,es ESP,MF,es Barcelona,34,1988,3.2,0,2,0,0.0,0.62,0.00,0.00,,13.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches,https://fbref.com/en/players/5ab0ea87/Sergio-Busquets
b4705807,97,Aurélio Buta,pt POR,DF,de Eint Frankfurt,25,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/b4705807/Aurelio-Buta
10745192,98,Jamie Bynoe-Gittens,eng ENG,MF,de Dortmund,17,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/10745192/Jamie-Bynoe-Gittens
e34e086c,99,Jovane Cabral,cv CPV,MF,pt Sporting CP,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/e34e086c/Jovane-Cabral
2146785a,100,Davide Calabria,it ITA,DF,it Milan,25,1996,5.5,0,3,0,0.0,0.54,0.00,0.00,,20.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,https://fbref.com/en/players/2146785a/Davide-Calabria
cd0fa27b,101,Hakan Çalhanoğlu,tr TUR,MF,it Inter,28,1994,8.9,1,13,4,30.8,1.46,0.45,0.08,0.25,26.6,1,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches,https://fbref.com/en/players/cd0fa27b/Hakan-Calhanoglu
7b9c2d84,102,Eduardo Camavinga,fr FRA,"MF,DF",es Real Madrid,19,2002,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,19.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga
a65ce836,103,Emre Can,de GER,MF,de Dortmund,28,1994,6.3,0,6,2,33.3,0.96,0.32,0.00,0.00,30.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,https://fbref.com/en/players/a65ce836/Emre-Can
bd6351cd,104,João Cancelo,pt POR,DF,de Bayern Munich,28,1994,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/bd6351cd/Joao-Cancelo
bd6351cd,105,João Cancelo,pt POR,DF,eng Manchester City,28,1994,4.2,0,8,2,25.0,1.91,0.48,0.00,0.00,25.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,https://fbref.com/en/players/bd6351cd/Joao-Cancelo
6885cc44,106,Nicolás Capaldo,ar ARG,MF,at RB Salzburg,24,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,https://fbref.com/en/players/6885cc44/Nicolas-Capaldo
