Player ID,Player,Pos,Squad,Sh/90,SoT/90,SoT%,G/Sh,G/SoT
17695062,Emile Smith Rowe,MF,eng Arsenal,6.0,2.0,33.3,0.0,0.0
839c14e1,Cédric Soares,DF,eng Arsenal,0.0,0.0,,,
fed17f5a,Carlos Soler,"MF,FW",fr Paris S-G,0.0,0.0,,,
420c18a1,Yann Sommer,GK,it Inter,0.0,0.0,,,
21166ff4,Çağlar Söyüncü,DF,es Atlético Madrid,0.0,0.0,,,
d0b8e745,Orri Steinn Óskarsson,FW,dk FC Copenhagen,0.0,0.0,,,
5eecec3d,John Stones,"DF,MF",eng Manchester City,0.37,0.0,0.0,0.0,
e33c06cf,Niklas Süle,DF,de Dortmund,0.0,0.0,,,
6cdd9d3d,Mahamadou Susoho,MF,eng Manchester City,0.0,0.0,,,
c8829a58,Christian Sørensen,DF,dk FC Copenhagen,0.0,0.0,,,
4c2a5d34,Mehdi Taremi,FW,pt Porto,3.69,1.58,42.9,0.1,0.22
4f255115,Aurélien Tchouaméni,"MF,DF",es Real Madrid,1.27,0.0,0.0,0.0,
829aa60c,Mathys Tel,"FW,MF",de Bayern Munich,4.97,1.24,25.0,0.25,1.0
6f51e382,Marc-André ter Stegen,GK,es Barcelona,0.0,0.0,,,
82e9b1bb,Jordan Teze,DF,nl PSV Eindhoven,0.29,0.14,50.0,0.5,1.0
6f8cd6d0,Marcus Thuram,FW,it Inter,1.77,0.51,28.6,0.14,0.5
fce2302c,Kieran Tierney,DF,es Real Sociedad,2.73,0.0,0.0,0.0,
6e44569a,Guus Til,MF,nl PSV Eindhoven,1.94,0.65,33.3,0.0,0.0
a5420709,Malik Tillman,MF,nl PSV Eindhoven,0.65,0.0,0.0,0.0,
b3af9be1,Takehiro Tomiyasu,DF,eng Arsenal,0.59,0.3,50.0,0.0,0.0
9e1035f8,Ferrán Torres,FW,es Barcelona,2.96,1.08,36.4,0.27,0.75
a4b1028a,Hamari Traoré,DF,es Real Sociedad,0.51,0.17,33.3,0.0,0.0
38ceb24a,Leandro Trossard,FW,eng Arsenal,1.66,0.95,57.1,0.29,0.5
068f4dec,Beñat Turrientes,MF,es Real Sociedad,3.28,0.94,28.6,0.0,0.0
c9817014,Manuel Ugarte Ribeiro,MF,fr Paris S-G,0.95,0.0,0.0,0.0,
7d3e7da6,Sven Ulreich,GK,de Bayern Munich,0.0,0.0,,,
d248cd8f,Dayot Upamecano,DF,de Bayern Munich,0.91,0.0,0.0,0.0,
0959c2a2,Federico Valverde,MF,es Real Madrid,2.26,0.3,13.3,0.0,0.0
9ffb2ce6,Alan Varela,MF,pt Porto,1.17,0.29,25.0,0.0,0.0
08990838,Denis Vavro,DF,dk FC Copenhagen,0.89,0.25,28.6,0.0,0.0
fd51b456,Lucas Vázquez,DF,es Real Madrid,0.68,0.34,50.0,0.0,0.0
44ac04e9,Matías Vecino,MF,it Lazio,1.34,0.19,14.3,0.14,1.0
18fae4ac,Joey Veerman,MF,nl PSV Eindhoven,1.45,0.55,37.5,0.0,0.0
e8ef59da,Yorbe Vertessen,FW,nl PSV Eindhoven,2.8,0.56,20.0,0.2,1.0
6412cc03,Fabio Vieira,FW,eng Arsenal,1.01,0.0,0.0,0.0,
3b029691,Vitinha,MF,fr Paris S-G,1.62,0.49,30.0,0.0,0.0
d0d8dd44,Stefan de Vrij,DF,it Inter,0.0,0.0,,,
86dd77d1,Kyle Walker,DF,eng Manchester City,0.47,0.23,50.0,0.0,0.0
f9acca3a,Wendell,DF,pt Porto,0.67,0.34,50.0,0.0,0.0
49fe9070,Timo Werner,"FW,MF",de RB Leipzig,1.8,0.0,0.0,0.0,
35e413f1,Ben White,DF,eng Arsenal,0.79,0.0,0.0,0.0,
5dfc6ad5,Axel Witsel,"DF,MF",es Atlético Madrid,0.31,0.15,50.0,0.0,0.0
fa661778,Marius Wolf,"DF,FW",de Dortmund,0.96,0.32,33.3,0.0,0.0
b6db05c3,Jacob Wright,FW,eng Manchester City,0.0,0.0,,,
82ec26c1,Lamine Yamal,FW,es Barcelona,3.2,0.23,7.1,0.0,0.0
d85c238b,Mattia Zaccagni,FW,it Lazio,1.37,0.59,42.9,0.0,0.0
6b9960cf,Warren Zaire-Emery,MF,fr Paris S-G,0.57,0.29,50.0,0.25,0.5
7f14ec2a,Arsen Zakharyan,"FW,MF",es Real Sociedad,1.64,0.41,25.0,0.0,0.0
6bb2c084,Andre-Frank Zambo Anguissa,MF,it Napoli,1.34,0.5,37.5,0.13,0.33
3b12b11f,Alessandro Zanoli,DF,it Napoli,22.5,0.0,0.0,0.0,
a5296e55,Piotr Zieliński,MF,it Napoli,1.35,0.58,42.9,0.0,0.0
51cf8561,Oleksandr Zinchenko,DF,eng Arsenal,0.41,0.41,100.0,0.0,0.0
5c7845f6,Igor Zubeldia,DF,es Real Sociedad,0.52,0.0,0.0,0.0,
3ee0dd59,Martín Zubimendi,MF,es Real Sociedad,0.88,0.13,14.3,0.0,0.0
79300479,Martin Ødegaard,MF,eng Arsenal,2.2,1.0,45.5,0.18,0.4
