Player ID,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Player Link
eaeca114,11,Nathan Aké,nl NED,"DF,MF",eng Manchester City,29-020,1995,4.3,0,4,2,50.0,0.94,0.47,0.00,0.00,11.5,0,0,0,0.9,0.9,0.23,-0.9,-0.9,Matches,https://fbref.com/en/players/eaeca114/Nathan-Ake
f28659fb,12,Kerem Aktürkoğlu,tr TUR,"MF,FW",tr Galatasaray,25-140,1998,4.9,2,18,6,33.3,3.68,1.23,0.11,0.33,17.1,0,0,0,2.1,2.1,0.12,-0.1,-0.1,Matches,https://fbref.com/en/players/f28659fb/Kerem-Akturkoglu
05439de2,13,David Alaba,at AUT,DF,es Real Madrid,31-259,1992,2.8,0,4,0,0.0,1.44,0.00,0.00,,15.2,1,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches,https://fbref.com/en/players/05439de2/David-Alaba
5294a83f,14,Luis Alberto,es ESP,MF,it Lazio,31-163,1992,7.1,0,14,3,21.4,1.96,0.42,0.00,0.00,25.6,1,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches,https://fbref.com/en/players/5294a83f/Luis-Alberto
f7d50789,15,Toby Alderweireld,be BEL,DF,be Antwerp,35-007,1989,5.0,0,9,4,44.4,1.80,0.80,0.00,0.00,14.6,1,0,1,1.5,0.8,0.09,-1.5,-0.8,Matches,https://fbref.com/en/players/f7d50789/Toby-Alderweireld
f8405304,16,Mohamed Ali Cho,fr FRA,"FW,MF",es Real Sociedad,20-050,2004,1.5,0,1,1,100.0,0.69,0.69,0.00,0.00,21.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
862a1c15,17,Miguel Almirón,py PAR,FW,eng Newcastle Utd,30-028,1994,4.6,1,12,3,25.0,2.62,0.65,0.08,0.33,18.0,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches,https://fbref.com/en/players/862a1c15/Miguel-Almiron
f4290206,18,Marcos Alonso,es ESP,"DF,FW",es Barcelona,33-072,1990,1.5,0,1,1,100.0,0.65,0.65,0.00,0.00,33.1,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches,https://fbref.com/en/players/f4290206/Marcos-Alonso
414b2ce4,19,Barış Alper Yılmaz,tr TUR,"FW,MF",tr Galatasaray,23-291,2000,1.4,0,1,0,0.0,0.71,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,https://fbref.com/en/players/414b2ce4/Baris-Alper-Yilmaz
15ab5a2b,20,Julián Álvarez,ar ARG,"MF,FW",eng Manchester City,24-038,2000,2.8,5,14,9,64.3,5.08,3.27,0.36,0.56,17.0,1,0,0,1.7,1.7,0.12,+3.3,+3.3,Matches,https://fbref.com/en/players/15ab5a2b/Julian-Alvarez
24fc70d3,21,Mohamed Aly Camara,gn GUI,DF,ch Young Boys,26-194,1997,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/24fc70d3/Mohamed-Aly-Camara
bc62d898,22,Forson Amankwah,gh GHA,"MF,FW",at RB Salzburg,21-069,2002,0.8,0,3,0,0.0,3.97,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,https://fbref.com/en/players/bc62d898/Forson-Amankwah
1227a22d,23,Aurele Amenda,ch SUI,DF,ch Young Boys,20-222,2003,3.5,0,2,1,50.0,0.57,0.29,0.00,0.00,9.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/1227a22d/Aurele-Amenda
5a2cb25d,24,Sofyan Amrabat,ma MAR,"MF,DF",eng Manchester Utd,27-201,1996,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat
de31038e,25,Elliot Anderson,sct SCO,MF,eng Newcastle Utd,21-124,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/de31038e/Elliot-Anderson
9f1893b9,26,Felipe Anderson,br BRA,FW,it Lazio,30-329,1993,6.0,0,9,1,11.1,1.49,0.17,0.00,0.00,16.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches,https://fbref.com/en/players/9f1893b9/Felipe-Anderson
30941e96,27,Angeliño,es ESP,DF,tr Galatasaray,27-065,1997,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/30941e96/Angelino
df525574,28,Peter Ankersen,dk DEN,DF,dk FC Copenhagen,33-169,1990,5.2,0,4,0,0.0,0.77,0.00,0.00,,19.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,https://fbref.com/en/players/df525574/Peter-Ankersen
99127249,29,Antony,br BRA,FW,eng Manchester Utd,24-014,2000,2.6,0,2,0,0.0,0.78,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/99127249/Antony
dc7a172e,30,Jon Aramburu,ve VEN,DF,es Real Sociedad,21-230,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/dc7a172e/Jon-Aramburu
2bef2bca,31,Ronald Araújo,uy URU,DF,es Barcelona,25-002,1999,5.0,0,5,0,0.0,1.00,0.00,0.00,,21.3,1,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches,https://fbref.com/en/players/2bef2bca/Ronald-Araujo
0fa11d7d,32,Tomás Araújo,pt POR,DF,pt Benfica,21-298,2002,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/0fa11d7d/Tomas-Araujo
00459419,33,Marko Arnautović,at AUT,FW,it Inter,34-325,1989,2.1,2,7,3,42.9,3.28,1.41,0.29,0.67,8.9,0,0,0,2.9,2.9,0.41,-0.9,-0.9,Matches,https://fbref.com/en/players/00459419/Marko-Arnautovic
28d596a0,34,Kepa Arrizabalaga,es ESP,GK,es Real Madrid,29-158,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
a820e429,35,Arthur,br BRA,"FW,DF",pt Benfica,25-319,1998,1.3,1,3,1,33.3,2.25,0.75,0.33,1.00,9.2,0,0,0,0.7,0.7,0.23,+0.3,+0.3,Matches,https://fbref.com/en/players/a820e429/Arthur
45af8a54,36,Marco Asensio,es ESP,"FW,MF",fr Paris S-G,28-048,1996,0.4,0,3,1,33.3,7.30,2.43,0.00,0.00,27.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,https://fbref.com/en/players/45af8a54/Marco-Asensio
0fdcef0e,37,Kristjan Asllani,al ALB,MF,it Inter,22-000,2002,2.3,0,4,2,50.0,1.76,0.88,0.00,0.00,32.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,https://fbref.com/en/players/0fdcef0e/Kristjan-Asllani
6f22e535,38,Otavio Ataide,br BRA,DF,pt Porto,21-323,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/6f22e535/Otavio-Ataide
649b01d8,39,Emil Audero,it ITA,GK,it Inter,27-051,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/649b01d8/Emil-Audero
3963c25b,40,Yann Aurel Bisseck,de GER,DF,it Inter,23-101,2000,1.5,0,2,1,50.0,1.33,0.67,0.00,0.00,17.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/3963c25b/Yann-Aurel-Bisseck
f0677ed7,41,Fredrik Aursnes,no NOR,"DF,MF",pt Benfica,28-090,1995,6.0,0,2,2,100.0,0.33,0.33,0.00,0.00,14.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/f0677ed7/Fredrik-Aursnes
2200181e,42,Kaan Ayhan,tr TUR,"MF,DF",tr Galatasaray,29-120,1994,4.2,0,3,0,0.0,0.71,0.00,0.00,,18.9,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches,https://fbref.com/en/players/2200181e/Kaan-Ayhan
17e1261b,43,Neil El Aynaoui,fr FRA,MF,fr Lens,22-251,2001,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/17e1261b/Neil-El-Aynaoui
dd95af65,44,Irakli Azarov,ge GEO,DF,ua Shakhtar,22-017,2002,3.3,0,3,1,33.3,0.91,0.30,0.00,0.00,25.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,https://fbref.com/en/players/dd95af65/Irakli-Azarov
53cad200,45,César Azpilicueta,es ESP,DF,es Atlético Madrid,34-194,1989,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/53cad200/Cesar-Azpilicueta
52f7e3a7,46,Isaac Babadi,nl NED,FW,nl PSV Eindhoven,18-338,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/52f7e3a7/Isaac-Babadi
114bbdee,47,Loïc Bade,fr FRA,DF,es Sevilla,23-333,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/114bbdee/Loic-Bade
78f21137,48,Alexander Bah,dk DEN,DF,pt Benfica,26-091,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/78f21137/Alexander-Bah
9440e587,49,Samson Baidoo,at AUT,DF,at RB Salzburg,19-344,2004,3.4,0,1,0,0.0,0.30,0.00,0.00,,15.5,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches,https://fbref.com/en/players/9440e587/Samson-Baidoo
0af4dcf0,50,Cédric Bakambu,cd COD,FW,tr Galatasaray,32-333,1991,0.4,1,7,3,42.9,16.58,7.11,0.14,0.33,12.0,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches,https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu
0caa2fd4,51,Johan Bakayoko,be BEL,FW,nl PSV Eindhoven,20-324,2003,6.2,1,21,8,38.1,3.38,1.29,0.05,0.13,21.2,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches,https://fbref.com/en/players/0caa2fd4/Johan-Bakayoko
5ccc9672,52,Alejandro Balde,es ESP,DF,es Barcelona,20-143,2003,3.7,0,2,0,0.0,0.54,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/5ccc9672/Alejandro-Balde
172bab0a,53,Michel-Ange Balikwisha,be BEL,"FW,MF",be Antwerp,22-304,2001,4.3,1,3,2,66.7,0.70,0.47,0.33,0.50,16.0,0,0,0,0.7,0.7,0.23,+0.3,+0.3,Matches,https://fbref.com/en/players/172bab0a/Michel-Ange-Balikwisha
f7b10c66,54,David von Ballmoos,ch SUI,GK,ch Young Boys,29-070,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/f7b10c66/David-von-Ballmoos
be47b750,55,Simon Banza,cd COD,FW,pt Braga,27-209,1996,3.8,0,14,1,7.1,3.70,0.26,0.00,0.00,14.5,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches,https://fbref.com/en/players/be47b750/Simon-Banza
a0d55a09,56,Bradley Barcola,fr FRA,"FW,DF",fr Paris S-G,21-189,2002,2.9,1,10,4,40.0,3.44,1.37,0.10,0.25,9.8,0,0,0,2.0,2.0,0.21,-1.0,-1.0,Matches,https://fbref.com/en/players/a0d55a09/Bradley-Barcola
5d9cff53,57,Abdülkerim Bardakcı,tr TUR,DF,tr Galatasaray,29-184,1994,6.0,0,2,0,0.0,0.33,0.00,0.00,,10.1,0,0,0,0.5,0.5,0.24,-0.5,-0.5,Matches,https://fbref.com/en/players/5d9cff53/Abdulkerim-Bardakci
88ce7ddc,58,Roony Bardghji,se SWE,"MF,FW",dk FC Copenhagen,18-115,2005,1.6,1,4,1,25.0,2.47,0.62,0.25,1.00,18.6,0,0,0,0.5,0.5,0.11,+0.5,+0.5,Matches,https://fbref.com/en/players/88ce7ddc/Roony-Bardghji
6928979a,59,Nicolò Barella,it ITA,MF,it Inter,27-031,1997,4.3,0,5,2,40.0,1.17,0.47,0.00,0.00,16.4,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches,https://fbref.com/en/players/6928979a/Nicolo-Barella
3ea50f67,60,Harvey Barnes,eng ENG,FW,eng Newcastle Utd,26-091,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/3ea50f67/Harvey-Barnes
a4e16ab4,61,Romário Baró,pt POR,MF,pt Porto,24-044,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/a4e16ab4/Romario-Baro
200e89e1,62,Ander Barrenetxea,es ESP,"FW,MF",es Real Sociedad,22-073,2001,4.4,1,9,1,11.1,2.04,0.23,0.11,1.00,16.6,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
45736cec,63,Pablo Barrios,es ESP,MF,es Atlético Madrid,20-268,2003,1.6,1,3,2,66.7,1.82,1.22,0.33,0.50,18.9,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches,https://fbref.com/en/players/45736cec/Pablo-Barrios
7e0b6c50,64,Davide Bartesaghi,it ITA,FW,it Milan,18-071,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/7e0b6c50/Davide-Bartesaghi
75b86fb3,65,Alessandro Bastoni,it ITA,DF,it Inter,24-331,1999,4.8,0,3,0,0.0,0.63,0.00,0.00,,16.5,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches,https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni
cabb3a1d,66,Jelle Bataille,be BEL,DF,be Antwerp,24-294,1999,4.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/cabb3a1d/Jelle-Bataille
437f2b00,67,Christoph Baumgartner,at AUT,MF,de RB Leipzig,24-221,1999,1.3,0,6,0,0.0,4.58,0.00,0.00,,17.6,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
8eb55dbb,68,Sheraldo Becker,sr SUR,FW,de Union Berlin,29-029,1995,4.1,2,11,6,54.5,2.71,1.48,0.18,0.33,15.2,0,0,0,1.3,1.3,0.12,+0.7,+0.7,Matches,https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker
8eb55dbb,69,Sheraldo Becker,sr SUR,FW,es Real Sociedad,29-029,1995,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker
530e7d85,70,Thomas Beelen,nl NED,DF,nl Feyenoord,22-272,2001,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/530e7d85/Thomas-Beelen
30ae134d,71,Kevin Behrens,de GER,FW,de Union Berlin,33-035,1991,3.3,0,6,2,33.3,1.81,0.60,0.00,0.00,10.3,0,0,0,0.9,0.9,0.16,-0.9,-0.9,Matches,https://fbref.com/en/players/30ae134d/Kevin-Behrens
a39d11bc,72,Armel Bella Kotchap,de GER,DF,nl PSV Eindhoven,22-089,2001,0.9,0,1,0,0.0,1.07,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,https://fbref.com/en/players/a39d11bc/Armel-Bella-Kotchap
57d88cf9,73,Jude Bellingham,eng ENG,"MF,FW",es Real Madrid,20-254,2003,5.9,4,19,7,36.8,3.21,1.18,0.21,0.57,15.2,0,0,0,2.7,2.7,0.14,+1.3,+1.3,Matches,https://fbref.com/en/players/57d88cf9/Jude-Bellingham
8a2248b4,74,Walter Benítez,ar ARG,GK,nl PSV Eindhoven,31-050,1993,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/8a2248b4/Walter-Benitez
f5b6fb78,75,Loris Benito,ch SUI,DF,ch Young Boys,32-062,1992,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,3.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3,Matches,https://fbref.com/en/players/f5b6fb78/Loris-Benito
378825c7,76,Ramy Bensebaini,dz ALG,DF,de Dortmund,28-328,1995,4.2,0,3,1,33.3,0.72,0.24,0.00,0.00,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
b8aedf06,77,Lucas Beraldo,br BRA,DF,fr Paris S-G,20-106,2003,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/b8aedf06/Lucas-Beraldo
4142f132,78,Paulo Bernardo,pt POR,MF,sct Celtic,22-045,2002,3.5,0,1,0,0.0,0.29,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,https://fbref.com/en/players/4142f132/Paulo-Bernardo
433dc9a2,79,Juan Bernat,es ESP,DF,pt Benfica,31-008,1993,1.2,0,1,1,100.0,0.81,0.81,0.00,0.00,12.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,https://fbref.com/en/players/433dc9a2/Juan-Bernat
407db0d5,80,Mads Bidstrup,dk DEN,MF,at RB Salzburg,23-013,2001,5.5,0,1,0,0.0,0.18,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,https://fbref.com/en/players/407db0d5/Mads-Bidstrup
53d93280,81,Justin Bijlow,nl NED,GK,nl Feyenoord,26-047,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/53d93280/Justin-Bijlow
663e080e,82,Janis Blaswich,de GER,GK,de RB Leipzig,32-312,1991,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/663e080e/Janis-Blaswich
c8ccc39e,83,Lewin Blum,ch SUI,DF,ch Young Boys,22-241,2001,2.4,1,4,1,25.0,1.67,0.42,0.25,1.00,,,0,0,,,,,,Matches,https://fbref.com/en/players/c8ccc39e/Lewin-Blum
eed2427e,84,Oscar Bobb,no NOR,"FW,MF",eng Manchester City,20-241,2003,2.4,1,4,2,50.0,1.65,0.83,0.25,0.50,15.3,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches,https://fbref.com/en/players/eed2427e/Oscar-Bobb
6c8ddd52,85,Sacha Boey,fr FRA,DF,tr Galatasaray,23-178,2000,6.0,1,5,1,20.0,0.83,0.17,0.20,1.00,18.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches,https://fbref.com/en/players/6c8ddd52/Sacha-Boey
08fe932d,86,Nicolai Boilesen,dk DEN,"DF,FW",dk FC Copenhagen,32-022,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/08fe932d/Nicolai-Boilesen
7713c72a,87,Valerii Bondar,ua UKR,DF,ua Shakhtar,25-011,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/7713c72a/Valerii-Bondar
415568b5,88,Artem Bondarenko,ua UKR,MF,ua Shakhtar,23-201,2000,2.5,0,3,0,0.0,1.22,0.00,0.00,,19.6,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches,https://fbref.com/en/players/415568b5/Artem-Bondarenko
52ec54d0,89,Leonardo Bonucci,it ITA,DF,de Union Berlin,36-313,1987,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/52ec54d0/Leonardo-Bonucci
4d1c4a5d,90,Gonçalo Borges,pt POR,FW,pt Porto,22-346,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges
9d7d5334,91,Cristian Borja,co COL,DF,pt Braga,31-020,1993,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/9d7d5334/Cristian-Borja
403f5d20,92,Olivier Boscagli,fr FRA,DF,nl PSV Eindhoven,26-112,1997,5.8,0,1,0,0.0,0.17,0.00,0.00,,33.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/403f5d20/Olivier-Boscagli
ccce7025,93,Sven Botman,nl NED,DF,eng Newcastle Utd,24-057,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/ccce7025/Sven-Botman
a167537f,94,Julian Brandt,de GER,"MF,FW",de Dortmund,27-312,1996,3.8,1,7,3,42.9,1.83,0.78,0.14,0.33,20.7,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches,https://fbref.com/en/players/a167537f/Julian-Brandt
5caa62a7,95,Bruma,pt POR,FW,pt Braga,29-137,1994,4.1,2,12,5,41.7,2.91,1.21,0.17,0.40,20.4,0,0,0,0.7,0.7,0.06,+1.3,+1.3,Matches,https://fbref.com/en/players/5caa62a7/Bruma
eab85789,96,Osman Bukari,gh GHA,FW,rs Red Star,25-087,1998,5.4,2,12,2,16.7,2.22,0.37,0.17,1.00,17.0,0,0,0,1.0,1.0,0.08,+1.0,+1.0,Matches,https://fbref.com/en/players/eab85789/Osman-Bukari
b2d31e83,97,Dan Burn,eng ENG,DF,eng Newcastle Utd,31-305,1992,3.1,1,3,1,33.3,0.97,0.32,0.33,1.00,14.1,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches,https://fbref.com/en/players/b2d31e83/Dan-Burn
7f40333d,98,Jean Butez,fr FRA,GK,be Antwerp,28-275,1995,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/7f40333d/Jean-Butez
10745192,99,Jamie Bynoe-Gittens,eng ENG,"FW,MF",de Dortmund,19-214,2004,1.8,1,4,1,25.0,2.28,0.57,0.25,1.00,18.0,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches,https://fbref.com/en/players/10745192/Jamie-Bynoe-Gittens
928a4a61,100,Jens Cajuste,se SWE,MF,it Napoli,24-212,1999,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/928a4a61/Jens-Cajuste
2146785a,101,Davide Calabria,it ITA,DF,it Milan,27-094,1996,4.8,0,1,0,0.0,0.21,0.00,0.00,,5.3,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches,https://fbref.com/en/players/2146785a/Davide-Calabria
cd0fa27b,102,Hakan Çalhanoğlu,tr TUR,MF,it Inter,30-030,1994,4.3,1,7,2,28.6,1.62,0.46,0.00,0.00,30.0,1,1,1,1.0,0.2,0.03,0.0,-0.2,Matches,https://fbref.com/en/players/cd0fa27b/Hakan-Calhanoglu
7b9c2d84,103,Eduardo Camavinga,fr FRA,"MF,DF",es Real Madrid,21-120,2002,4.9,0,7,2,28.6,1.43,0.41,0.00,0.00,25.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga
a65ce836,104,Emre Can,de GER,"MF,DF",de Dortmund,30-057,1994,4.3,0,4,0,0.0,0.93,0.00,0.00,,28.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/a65ce836/Emre-Can
bd6351cd,105,João Cancelo,pt POR,DF,es Barcelona,29-287,1994,6.1,1,7,4,57.1,1.15,0.66,0.14,0.25,18.0,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches,https://fbref.com/en/players/bd6351cd/Joao-Cancelo
6885cc44,106,Nicolás Capaldo,ar ARG,"MF,DF",at RB Salzburg,26-177,1997,2.4,0,3,2,66.7,1.27,0.85,0.00,0.00,18.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,https://fbref.com/en/players/6885cc44/Nicolas-Capaldo
4a5839fa,107,Fábio Cardoso,pt POR,DF,pt Porto,29-325,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/4a5839fa/Fabio-Cardoso
8d3cd59d,108,Carlos,br BRA,"DF,FW",it Inter,25-062,1999,5.3,0,6,2,33.3,1.14,0.38,0.00,0.00,15.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,https://fbref.com/en/players/8d3cd59d/Carlos
3ce20eda,109,David Carmo,pt POR,DF,pt Porto,24-234,1999,4.0,0,1,0,0.0,0.25,0.00,0.00,,12.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,https://fbref.com/en/players/3ce20eda/David-Carmo
88ced02c,110,Cameron Carter-Vickers,us USA,DF,sct Celtic,26-069,1997,3.3,0,2,1,50.0,0.60,0.30,0.00,0.00,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,https://fbref.com/en/players/88ced02c/Cameron-Carter-Vickers
4958bfb2,111,Dani Carvajal,es ESP,DF,es Real Madrid,32-058,1992,5.2,0,2,0,0.0,0.39,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,https://fbref.com/en/players/4958bfb2/Dani-Carvajal
966e28d0,112,Fabio Carvalho,pt POR,MF,de RB Leipzig,21-192,2002,1.4,0,4,1,25.0,2.93,0.73,0.00,0.00,24.9,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,https://fbref.com/en/players/966e28d0/Fabio-Carvalho
adc77724,113,Vitor Carvalho,br BRA,MF,pt Braga,26-287,1997,2.9,0,4,0,0.0,1.36,0.00,0.00,,15.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches,https://fbref.com/en/players/adc77724/Vitor-Carvalho
2ef08833,114,Marc Casado,es ESP,MF,es Barcelona,20-177,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/2ef08833/Marc-Casado
3f5f38fb,115,Nicolò Casale,it ITA,DF,it Lazio,26-024,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/3f5f38fb/Nicolo-Casale
4d224fe8,116,Casemiro,br BRA,MF,eng Manchester Utd,32-015,1992,1.8,2,5,2,40.0,2.71,1.08,0.40,1.00,12.4,0,0,0,1.0,1.0,0.20,+1.0,+1.0,Matches,https://fbref.com/en/players/4d224fe8/Casemiro
